Time,ObjectCount,FPS,FrameTime(ms),PhysicsTime(ms),TotalMemory(MB),ActiveObjects
2.32,500,744.9,1.3425,0.0000,4448,489
2.32,500,750.3,1.3328,0.0000,4448,489
2.32,500,760.1,1.3156,0.0000,4448,489
2.32,500,757.3,1.3204,0.0000,4448,489
2.33,500,769.4,1.2997,0.0000,4448,489
2.33,500,330.5,3.0256,1.3992,4448,489
2.33,500,710.6,1.4073,0.0000,4448,489
2.33,500,738.1,1.3548,0.0000,4448,489
2.33,500,631.7,1.5831,0.0000,4448,489
2.33,500,656.0,1.5243,0.0000,4448,489
2.34,500,709.8,1.4088,0.0000,4448,489
2.34,500,621.1,1.6101,0.0000,4448,489
2.34,500,686.1,1.4576,0.0000,4449,489
2.34,500,650.4,1.5375,0.0000,4449,489
2.34,500,669.0,1.4947,0.0000,4449,489
2.34,500,743.2,1.3455,0.0000,4449,489
2.34,500,594.7,1.6814,0.0000,4449,489
2.35,500,593.1,1.6861,0.0000,4449,489
2.35,500,321.7,3.1087,1.4020,4449,489
2.35,500,495.1,2.0198,0.0000,4449,489
2.35,500,726.9,1.3757,0.0000,4449,489
2.35,500,741.1,1.3493,0.0000,4449,489
2.36,500,754.9,1.3247,0.0000,4449,489
2.36,500,499.1,2.0035,0.0000,4449,489
2.36,500,730.5,1.3690,0.0000,4449,489
2.36,500,744.7,1.3428,0.0000,4449,489
2.36,500,741.9,1.3479,0.0000,4449,489
2.36,500,767.2,1.3035,0.0000,4449,489
2.36,500,770.2,1.2983,0.0000,4449,489
2.37,500,766.3,1.3050,0.0000,4449,489
2.37,500,347.8,2.8753,1.3748,4449,489
2.37,500,516.5,1.9361,0.0000,4449,489
2.37,500,503.0,1.9882,0.0000,4449,489
2.37,500,734.4,1.3617,0.0000,4449,489
2.38,500,515.6,1.9395,0.0000,4449,489
2.38,500,683.4,1.4632,0.0000,4449,489
2.38,500,751.7,1.3304,0.0000,4449,489
2.38,500,757.6,1.3199,0.0000,4449,489
2.38,500,756.0,1.3227,0.0000,4449,489
2.38,500,772.9,1.2938,0.0000,4449,489
2.38,500,767.3,1.3032,0.0000,4449,489
2.38,500,771.4,1.2963,0.0000,4449,489
2.39,500,340.1,2.9399,1.3586,4449,489
2.39,500,750.0,1.3334,0.0000,4449,489
2.39,500,751.9,1.3299,0.0000,4449,489
2.39,500,762.6,1.3113,0.0000,4449,489
2.39,500,658.6,1.5183,0.0000,4450,489
2.39,500,579.1,1.7268,0.0000,4450,489
2.40,500,560.7,1.7836,0.0000,4450,489
2.40,500,706.4,1.4157,0.0000,4450,489
2.40,500,700.9,1.4267,0.0000,4450,489
2.40,500,487.0,2.0535,0.0000,4450,489
2.40,500,484.9,2.0622,0.0000,4450,489
2.41,500,710.2,1.4081,0.0000,4450,489
2.41,500,321.0,3.1155,1.5298,4450,489
2.41,500,728.6,1.3725,0.0000,4450,489
2.41,500,725.4,1.3785,0.0000,4450,489
2.41,500,747.2,1.3383,0.0000,4450,489
2.41,500,727.4,1.3748,0.0000,4450,489
2.41,500,768.2,1.3018,0.0000,4450,489
2.42,500,516.7,1.9355,0.0000,4450,489
2.42,500,733.6,1.3632,0.0000,4450,489
2.42,500,768.9,1.3005,0.0000,4450,489
2.42,500,773.8,1.2924,0.0000,4450,489
2.42,500,768.7,1.3009,0.0000,4450,489
2.42,500,767.4,1.3031,0.0000,4450,489
2.42,500,741.3,1.3490,0.0000,4450,488
2.43,500,329.8,3.0324,1.3809,4450,488
2.43,500,742.9,1.3461,0.0000,4450,488
2.43,500,738.1,1.3549,0.0000,4450,488
2.43,500,650.7,1.5368,0.0000,4450,488
2.43,500,613.5,1.6301,0.0000,4450,488
2.44,500,585.8,1.7070,0.0000,4450,488
2.44,500,688.6,1.4523,0.0000,4450,488
2.44,500,705.3,1.4179,0.0000,4450,488
2.44,500,466.5,2.1436,0.0000,4450,488
2.44,500,710.8,1.4069,0.0000,4451,488
2.44,500,701.2,1.4261,0.0000,4451,488
2.44,500,668.8,1.4953,0.0000,4451,488
2.45,500,192.5,5.1941,1.4620,4449,488
2.45,500,729.0,1.3717,0.0000,4449,488
2.45,500,751.1,1.3314,0.0000,4449,488
2.45,500,755.8,1.3231,0.0000,4449,488
2.46,500,762.4,1.3116,0.0000,4449,488
2.46,500,487.0,2.0534,0.0000,4449,488
2.46,500,741.5,1.3487,0.0000,4449,488
2.46,500,735.8,1.3591,0.0000,4449,488
2.46,500,752.2,1.3295,0.0000,4449,488
2.46,500,759.2,1.3172,0.0000,4449,488
2.46,500,747.4,1.3379,0.0000,4449,488
2.47,500,743.4,1.3451,0.0000,4449,488
2.47,500,313.0,3.1946,1.5594,4449,488
2.47,500,666.8,1.4997,0.0000,4449,488
2.47,500,745.0,1.3422,0.0000,4449,488
2.47,500,748.4,1.3362,0.0000,4449,488
2.47,500,738.1,1.3548,0.0000,4449,488
2.48,500,731.2,1.3676,0.0000,4449,488
2.48,500,735.4,1.3598,0.0000,4449,488
2.48,500,733.1,1.3640,0.0000,4449,488
2.48,500,716.9,1.3948,0.0000,4449,488
2.48,500,741.0,1.3495,0.0000,4449,488
2.48,500,742.8,1.3463,0.0000,4449,488
2.48,500,756.1,1.3225,0.0000,4449,488
2.48,500,763.0,1.3106,0.0000,4449,488
2.49,500,317.3,3.1517,1.4061,4449,488
2.49,500,663.8,1.5064,0.0000,4449,488
2.49,500,695.1,1.4386,0.0000,4449,488
2.49,500,706.1,1.4162,0.0000,4449,488
2.49,500,695.0,1.4388,0.0000,4449,488
2.50,500,682.4,1.4655,0.0000,4449,488
2.50,500,708.5,1.4115,0.0000,4449,488
2.50,500,704.4,1.4196,0.0000,4449,488
2.50,500,710.7,1.4070,0.0000,4449,488
2.50,500,724.7,1.3798,0.0000,4449,488
2.50,500,710.4,1.4076,0.0000,4449,488
2.50,500,689.7,1.4500,0.0000,4449,488
2.51,500,699.2,1.4302,0.0000,4449,488
2.51,500,332.0,3.0122,1.4826,4449,488
2.51,500,683.5,1.4630,0.0000,4449,488
2.51,500,713.2,1.4021,0.0000,4449,488
2.51,500,714.7,1.3991,0.0000,4449,488
2.51,500,478.4,2.0902,0.0000,4449,488
2.52,500,716.0,1.3967,0.0000,4449,488
2.52,500,733.6,1.3632,0.0000,4449,488
2.52,500,611.1,1.6363,0.0000,4449,488
2.52,500,642.0,1.5577,0.0000,4449,488
2.52,500,605.6,1.6512,0.0000,4449,488
2.52,500,681.8,1.4667,0.0000,4449,488
2.53,500,698.0,1.4327,0.0000,4450,488
2.53,500,325.6,3.0714,1.5364,4450,488
2.53,500,748.3,1.3363,0.0000,4450,488
2.53,500,742.4,1.3469,0.0000,4450,488
2.53,500,737.4,1.3561,0.0000,4450,488
2.53,500,671.6,1.4890,0.0000,4450,488
2.54,500,710.7,1.4070,0.0000,4450,488
2.54,500,502.0,1.9922,0.0000,4450,488
2.54,500,748.4,1.3361,0.0000,4450,488
2.54,500,708.8,1.4108,0.0000,4450,488
2.54,500,694.9,1.4390,0.0000,4450,488
2.54,500,755.9,1.3230,0.0000,4450,488
2.55,500,411.2,2.4320,0.0000,4450,488
2.55,500,284.2,3.5192,1.7228,4450,488
2.55,500,670.3,1.4919,0.0000,4450,488
2.55,500,696.8,1.4352,0.0000,4450,488
2.55,500,721.5,1.3860,0.0000,4450,488
2.55,500,718.4,1.3919,0.0000,4450,488
2.56,500,695.2,1.4384,0.0000,4450,488
2.56,500,715.7,1.3972,0.0000,4450,488
2.56,500,712.9,1.4028,0.0000,4450,488
2.56,500,706.1,1.4162,0.0000,4450,488
2.56,500,699.5,1.4295,0.0000,4450,488
2.56,500,732.9,1.3645,0.0000,4450,488
2.56,500,703.7,1.4211,0.0000,4450,488
2.57,500,715.0,1.3987,0.0000,4450,488
2.57,500,309.9,3.2269,1.5381,4450,488
2.57,500,735.5,1.3596,0.0000,4450,488
2.57,500,761.0,1.3141,0.0000,4450,488
2.57,500,757.8,1.3196,0.0000,4450,488
2.57,500,761.2,1.3137,0.0000,4450,488
2.58,500,764.9,1.3073,0.0000,4450,488
2.58,500,741.3,1.3490,0.0000,4450,488
2.58,500,772.1,1.2952,0.0000,4450,488
2.58,500,734.3,1.3619,0.0000,4450,488
2.58,500,735.2,1.3602,0.0000,4450,488
2.58,500,764.8,1.3076,0.0000,4450,488
2.58,500,765.4,1.3065,0.0000,4450,488
2.58,500,766.0,1.3055,0.0000,4450,488
2.59,500,334.1,2.9929,1.3803,4451,488
2.59,500,763.2,1.3103,0.0000,4451,488
2.59,500,750.2,1.3329,0.0000,4451,488
2.59,500,750.6,1.3322,0.0000,4451,488
2.60,500,225.8,4.4291,0.0000,4449,488
2.60,500,455.9,2.1933,0.0000,4449,488
2.60,500,697.2,1.4343,0.0000,4449,488
2.60,500,721.2,1.3865,0.0000,4449,488
2.60,500,700.7,1.4272,0.0000,4449,488
2.60,500,722.9,1.3834,0.0000,4449,488
2.61,500,717.4,1.3940,0.0000,4449,488
2.61,500,330.0,3.0307,1.4507,4449,488
2.61,500,482.8,2.0712,0.0000,4449,488
2.61,500,549.7,1.8191,0.0000,4449,488
2.61,500,715.6,1.3974,0.0000,4449,488
2.62,500,694.0,1.4410,0.0000,4449,488
2.62,500,703.4,1.4217,0.0000,4449,488
2.62,500,712.6,1.4034,0.0000,4449,488
2.62,500,713.5,1.4016,0.0000,4449,488
2.62,500,717.4,1.3940,0.0000,4449,488
2.62,500,729.0,1.3717,0.0000,4449,488
2.62,500,477.1,2.0960,0.0000,4449,488
2.63,500,718.2,1.3924,0.0000,4449,487
2.63,500,247.6,4.0392,1.5264,4449,487
2.63,500,713.1,1.4024,0.0000,4449,487
2.63,500,707.9,1.4126,0.0000,4449,487
2.63,500,722.9,1.3834,0.0000,4449,487
2.64,500,689.4,1.4505,0.0000,4449,487
2.64,500,729.7,1.3705,0.0000,4449,487
2.64,500,490.7,2.0379,0.0000,4449,487
2.64,500,689.0,1.4514,0.0000,4449,487
2.64,500,714.5,1.3995,0.0000,4449,487
2.64,500,697.8,1.4330,0.0000,4449,487
2.64,500,700.7,1.4272,0.0000,4449,487
2.65,500,704.8,1.4188,0.0000,4449,488
2.65,500,255.3,3.9172,1.5194,4450,488
2.65,500,470.9,2.1237,0.0000,4450,488
2.65,500,485.7,2.0589,0.0000,4450,488
2.66,500,711.8,1.4048,0.0000,4450,488
2.66,500,690.1,1.4491,0.0000,4450,488
2.66,500,724.5,1.3802,0.0000,4450,488
2.66,500,461.6,2.1663,0.0000,4450,488
2.66,500,699.1,1.4304,0.0000,4450,488
2.66,500,727.6,1.3743,0.0000,4450,488
2.66,500,693.8,1.4413,0.0000,4450,488
2.67,500,683.9,1.4623,0.0000,4450,488
2.67,500,323.4,3.0917,1.4539,4450,488
2.67,500,729.3,1.3711,0.0000,4450,488
2.67,500,713.9,1.4008,0.0000,4450,488
2.67,500,713.3,1.4019,0.0000,4450,488
2.67,500,715.6,1.3974,0.0000,4450,488
2.68,500,678.3,1.4742,0.0000,4450,488
2.68,500,687.2,1.4552,0.0000,4450,488
2.68,500,704.8,1.4189,0.0000,4450,488
2.68,500,724.3,1.3806,0.0000,4450,488
2.68,500,694.5,1.4398,0.0000,4450,488
2.68,500,719.9,1.3890,0.0000,4450,488
2.68,500,719.5,1.3899,0.0000,4450,488
2.69,500,689.5,1.4504,0.0000,4450,486
2.69,500,317.7,3.1476,1.5632,4450,486
2.69,500,707.4,1.4137,0.0000,4450,486
2.69,500,570.3,1.7534,0.0000,4450,486
2.69,500,688.5,1.4524,0.0000,4450,486
2.70,500,715.6,1.3975,0.0000,4450,486
2.70,500,578.4,1.7288,0.0000,4450,486
2.70,500,554.8,1.8023,0.0000,4450,486
2.70,500,557.8,1.7928,0.0000,4450,486
2.70,500,475.3,2.1040,0.0000,4451,486
2.70,500,712.3,1.4039,0.0000,4451,486
2.71,500,552.6,1.8097,0.0000,4451,486
2.71,500,322.3,3.1029,1.4481,4451,486
2.71,500,689.7,1.4500,0.0000,4451,486
2.71,500,671.0,1.4904,0.0000,4451,486
2.71,500,585.1,1.7092,0.0000,4451,486
2.72,500,645.7,1.5487,0.0000,4451,486
2.72,500,733.9,1.3625,0.0000,4451,486
2.72,500,753.5,1.3272,0.0000,4451,486
2.72,500,611.5,1.6353,0.0000,4451,486
2.72,500,754.1,1.3260,0.0000,4451,486
2.72,500,594.4,1.6823,0.0000,4451,486
2.72,500,734.2,1.3621,0.0000,4451,486
2.73,500,752.6,1.3287,0.0000,4451,486
2.73,500,335.1,2.9838,1.4648,4451,486
2.73,500,442.5,2.2601,0.0000,4451,486
2.73,500,758.4,1.3185,0.0000,4451,486
2.73,500,753.9,1.3265,0.0000,4451,486
2.74,500,491.1,2.0361,0.0000,4451,486
2.74,500,723.0,1.3832,0.0000,4451,486
2.74,500,590.1,1.6947,0.0000,4451,486
2.74,500,251.9,3.9706,0.0000,4449,486
2.74,500,741.7,1.3482,0.0000,4449,486
2.74,500,751.1,1.3314,0.0000,4449,485
2.75,500,304.4,3.2856,1.4087,4449,485
2.75,500,744.8,1.3426,0.0000,4449,485
2.75,500,749.8,1.3337,0.0000,4449,485
2.75,500,749.6,1.3341,0.0000,4449,485
2.75,500,603.9,1.6560,0.0000,4449,485
2.76,500,496.1,2.0158,0.0000,4449,485
2.76,500,516.3,1.9367,0.0000,4449,485
2.76,500,510.3,1.9596,0.0000,4449,485
2.76,500,741.5,1.3487,0.0000,4449,485
2.76,500,613.6,1.6298,0.0000,4449,485
2.76,500,751.4,1.3308,0.0000,4449,485
2.77,500,619.5,1.6143,0.0000,4450,482
2.77,500,333.9,2.9947,1.4011,4450,482
2.77,500,580.6,1.7225,0.0000,4450,482
2.77,500,739.6,1.3520,0.0000,4450,482
2.77,500,762.1,1.3121,0.0000,4450,482
2.77,500,757.9,1.3194,0.0000,4450,482
2.78,500,765.3,1.3067,0.0000,4450,482
2.78,500,764.2,1.3086,0.0000,4450,482
2.78,500,616.8,1.6214,0.0000,4450,482
2.78,500,510.2,1.9602,0.0000,4450,482
2.78,500,503.2,1.9873,0.0000,4450,482
2.78,500,707.4,1.4136,0.0000,4450,482
2.79,500,487.9,2.0496,0.0000,4450,482
2.79,500,299.7,3.3371,1.7271,4450,482
2.79,500,479.4,2.0860,0.0000,4450,482
2.79,500,406.9,2.4578,0.0000,4450,482
2.80,500,677.0,1.4772,0.0000,4450,482
2.80,500,745.9,1.3406,0.0000,4450,482
2.80,500,762.4,1.3116,0.0000,4450,482
2.80,500,692.5,1.4441,0.0000,4450,482
2.80,500,628.8,1.5904,0.0000,4450,482
2.80,500,622.5,1.6064,0.0000,4450,482
2.80,500,732.9,1.3644,0.0000,4450,482
2.81,500,702.5,1.4234,0.0000,4450,482
2.81,500,274.2,3.6464,1.4794,4450,482
2.81,500,595.0,1.6806,0.0000,4450,482
2.81,500,700.4,1.4278,0.0000,4450,482
2.81,500,710.3,1.4079,0.0000,4450,482
2.82,500,673.6,1.4845,0.0000,4450,482
2.82,500,705.3,1.4178,0.0000,4450,482
2.82,500,596.3,1.6771,0.0000,4450,482
2.82,500,747.8,1.3373,0.0000,4450,482
2.82,500,747.4,1.3379,0.0000,4450,482
2.82,500,766.6,1.3045,0.0000,4450,482
2.82,500,756.3,1.3223,0.0000,4450,482
2.82,500,763.5,1.3097,0.0000,4450,482
2.83,500,312.6,3.1993,1.4352,4450,482
2.83,500,758.3,1.3187,0.0000,4450,482
2.83,500,710.7,1.4071,0.0000,4450,482
2.83,500,760.1,1.3157,0.0000,4451,482
2.83,500,629.8,1.5878,0.0000,4451,482
2.83,500,743.1,1.3457,0.0000,4451,482
2.84,500,746.8,1.3391,0.0000,4451,482
2.84,500,766.5,1.3047,0.0000,4451,482
2.84,500,518.1,1.9300,0.0000,4451,482
2.84,500,771.0,1.2970,0.0000,4451,482
2.84,500,634.4,1.5764,0.0000,4451,482
2.84,500,742.5,1.3468,0.0000,4451,482
2.85,500,753.0,1.3280,0.0000,4451,482
2.85,500,329.4,3.0358,1.4044,4451,482
2.85,500,598.5,1.6709,0.0000,4451,482
2.85,500,499.2,2.0033,0.0000,4451,482
2.85,500,755.6,1.3235,0.0000,4451,482
2.85,500,756.3,1.3222,0.0000,4451,482
2.86,500,750.3,1.3328,0.0000,4451,482
2.86,500,732.8,1.3646,0.0000,4451,482
2.86,500,509.4,1.9631,0.0000,4451,482
2.86,500,599.6,1.6679,0.0000,4451,482
2.86,500,744.1,1.3439,0.0000,4451,482
2.86,500,743.7,1.3446,0.0000,4451,482
2.86,500,765.5,1.3064,0.0000,4451,482
2.87,500,246.4,4.0577,1.4137,4451,482
2.87,500,716.2,1.3962,0.0000,4451,482
2.87,500,606.4,1.6492,0.0000,4451,482
2.87,500,524.0,1.9085,0.0000,4451,482
2.88,500,722.8,1.3835,0.0000,4451,482
2.88,500,598.6,1.6707,0.0000,4451,482
2.88,500,601.8,1.6616,0.0000,4451,482
2.88,500,638.3,1.5667,0.0000,4452,482
2.88,500,556.4,1.7974,0.0000,4452,482
2.88,500,734.1,1.3622,0.0000,4452,482
2.89,500,206.7,4.8386,0.0000,4452,482
2.89,500,273.4,3.6582,1.7510,4450,482
2.89,500,696.8,1.4351,0.0000,4450,482
2.89,500,712.8,1.4030,0.0000,4450,482
2.90,500,738.5,1.3541,0.0000,4450,482
2.90,500,623.5,1.6039,0.0000,4450,482
2.90,500,735.1,1.3604,0.0000,4450,482
2.90,500,755.6,1.3234,0.0000,4450,482
2.90,500,771.0,1.2970,0.0000,4450,482
2.90,500,744.0,1.3440,0.0000,4450,482
2.90,500,750.2,1.3330,0.0000,4450,482
2.91,500,603.3,1.6575,0.0000,4450,482
2.91,500,263.5,3.7950,1.4995,4450,482
2.91,500,740.4,1.3506,0.0000,4450,482
2.91,500,755.3,1.3239,0.0000,4450,482
2.91,500,450.5,2.2196,0.0000,4450,482
2.92,500,597.5,1.6735,0.0000,4450,482
2.92,500,750.1,1.3331,0.0000,4450,482
2.92,500,752.7,1.3285,0.0000,4450,482
2.92,500,760.6,1.3147,0.0000,4450,482
2.92,500,616.0,1.6233,0.0000,4450,482
2.92,500,749.8,1.3336,0.0000,4450,482
2.92,500,683.6,1.4628,0.0000,4450,482
2.93,500,262.7,3.8059,0.0000,4450,481
2.93,500,287.9,3.4736,1.5255,4450,481
2.93,500,502.8,1.9890,0.0000,4450,481
2.94,500,752.2,1.3295,0.0000,4450,481
2.94,500,741.8,1.3480,0.0000,4450,481
2.94,500,625.9,1.5977,0.0000,4450,481
2.94,500,666.7,1.4999,0.0000,4450,481
2.94,500,622.2,1.6073,0.0000,4450,481
2.94,500,651.9,1.5340,0.0000,4450,481
2.94,500,732.5,1.3651,0.0000,4450,481
2.95,500,758.8,1.3179,0.0000,4450,480
2.95,500,341.4,2.9287,1.4248,4450,480
2.95,500,511.7,1.9543,0.0000,4450,480
2.95,500,741.5,1.3486,0.0000,4450,480
2.95,500,518.3,1.9293,0.0000,4450,480
2.95,500,755.7,1.3232,0.0000,4450,480
2.96,500,744.8,1.3427,0.0000,4450,480
2.96,500,755.1,1.3244,0.0000,4450,480
2.96,500,768.7,1.3009,0.0000,4450,480
2.96,500,761.7,1.3128,0.0000,4450,480
2.96,500,740.8,1.3498,0.0000,4450,480
2.96,500,768.4,1.3014,0.0000,4450,480
2.96,500,759.0,1.3175,0.0000,4450,480
2.97,500,768.3,1.3016,0.0000,4451,480
2.97,500,307.9,3.2473,1.3415,4451,480
2.97,500,622.2,1.6072,0.0000,4451,480
2.97,500,732.5,1.3652,0.0000,4451,480
2.97,500,757.3,1.3205,0.0000,4451,480
2.97,500,749.8,1.3337,0.0000,4451,480
2.98,500,759.8,1.3161,0.0000,4451,480
2.98,500,757.7,1.3197,0.0000,4451,480
2.98,500,755.2,1.3241,0.0000,4451,480
2.98,500,748.9,1.3352,0.0000,4451,480
2.98,500,520.6,1.9207,0.0000,4451,480
2.98,500,737.8,1.3553,0.0000,4451,480
2.98,500,749.6,1.3340,0.0000,4451,480
2.99,500,763.8,1.3093,0.0000,4451,480
2.99,500,327.7,3.0513,1.3685,4451,480
2.99,500,704.6,1.4193,0.0000,4451,480
2.99,500,759.6,1.3165,0.0000,4451,480
2.99,500,755.4,1.3238,0.0000,4451,480
2.99,500,746.9,1.3388,0.0000,4451,480
3.00,500,516.5,1.9361,0.0000,4451,480
3.00,500,770.3,1.2982,0.0000,4451,480
3.00,500,759.0,1.3176,0.0000,4451,480
3.00,500,768.2,1.3017,0.0000,4451,480
3.00,500,771.4,1.2963,0.0000,4451,480
3.00,500,768.8,1.3008,0.0000,4451,480
3.00,500,697.9,1.4328,0.0000,4451,480
3.01,500,749.2,1.3347,0.0000,4451,480
3.01,500,306.4,3.2639,1.5053,4451,480
3.01,500,628.2,1.5919,0.0000,4451,480
3.01,500,731.4,1.3673,0.0000,4451,480
3.01,500,742.9,1.3461,0.0000,4451,480
3.01,500,774.8,1.2906,0.0000,4451,480
3.02,500,591.9,1.6895,0.0000,4452,480
3.02,500,608.1,1.6444,0.0000,4452,480
3.02,500,752.6,1.3288,0.0000,4452,480
3.02,500,517.3,1.9330,0.0000,4452,480
3.02,500,758.9,1.3177,0.0000,4452,480
3.02,500,757.8,1.3196,0.0000,4452,480
3.02,500,764.6,1.3079,0.0000,4452,480
3.03,500,754.0,1.3263,0.0000,4452,480
3.03,500,330.9,3.0220,1.3794,4452,480
3.03,500,226.3,4.4193,0.0000,4450,480
3.03,500,713.6,1.4014,0.0000,4450,480
3.04,500,702.1,1.4242,0.0000,4450,480
3.04,500,740.2,1.3509,0.0000,4450,480
3.04,500,735.0,1.3606,0.0000,4450,480
3.04,500,765.4,1.3065,0.0000,4450,480
3.04,500,757.9,1.3195,0.0000,4450,480
3.04,500,751.7,1.3303,0.0000,4450,480
3.04,500,740.4,1.3506,0.0000,4450,480
3.05,500,762.4,1.3116,0.0000,4450,480
3.05,500,340.1,2.9403,1.3758,4450,480
3.05,500,442.7,2.2587,0.0000,4450,480
3.05,500,560.2,1.7852,0.0000,4450,480
3.05,500,467.4,2.1395,0.0000,4450,480
3.06,500,746.8,1.3390,0.0000,4450,480
3.06,500,733.8,1.3628,0.0000,4450,480
3.06,500,747.7,1.3374,0.0000,4450,480
3.06,500,760.1,1.3156,0.0000,4450,480
3.06,500,766.4,1.3048,0.0000,4450,480
3.06,500,759.5,1.3167,0.0000,4450,480
3.06,500,762.7,1.3111,0.0000,4450,480
3.07,500,769.1,1.3003,0.0000,4450,479
3.07,500,287.6,3.4776,1.4781,4450,479
3.07,500,606.1,1.6499,0.0000,4450,479
3.07,500,515.9,1.9382,0.0000,4450,479
3.07,500,752.2,1.3295,0.0000,4451,479
3.07,500,757.0,1.3210,0.0000,4451,479
3.08,500,759.2,1.3171,0.0000,4451,479
3.08,500,765.5,1.3064,0.0000,4451,479
3.08,500,503.4,1.9863,0.0000,4451,479
3.08,500,704.3,1.4198,0.0000,4451,479
3.08,500,757.4,1.3203,0.0000,4451,479
3.08,500,761.5,1.3132,0.0000,4451,479
3.08,500,754.6,1.3252,0.0000,4451,477
3.09,500,319.0,3.1347,1.4101,4451,477
3.09,500,744.3,1.3435,0.0000,4451,477
3.09,500,700.4,1.4278,0.0000,4451,477
3.09,500,742.1,1.3475,0.0000,4451,477
3.09,500,744.7,1.3429,0.0000,4451,477
3.09,500,739.5,1.3523,0.0000,4451,477
3.10,500,743.2,1.3456,0.0000,4451,477
3.10,500,725.7,1.3779,0.0000,4451,477
3.10,500,747.4,1.3379,0.0000,4451,477
3.10,500,753.2,1.3277,0.0000,4451,477
3.10,500,763.5,1.3098,0.0000,4451,477
3.10,500,741.5,1.3487,0.0000,4451,477
3.10,500,755.6,1.3235,0.0000,4451,477
3.11,500,727.9,1.3739,0.0000,4451,478
3.11,500,345.7,2.8930,1.3602,4451,478
3.11,500,746.3,1.3399,0.0000,4451,478
3.11,500,759.9,1.3159,0.0000,4451,478
3.11,500,751.3,1.3311,0.0000,4451,478
3.11,500,736.8,1.3572,0.0000,4451,478
3.12,500,748.8,1.3354,0.0000,4451,478
3.12,500,730.0,1.3699,0.0000,4451,478
3.12,500,763.5,1.3098,0.0000,4451,478
3.12,500,755.9,1.3229,0.0000,4451,478
3.12,500,771.1,1.2969,0.0000,4451,478
3.12,500,765.3,1.3066,0.0000,4451,478
3.12,500,769.4,1.2997,0.0000,4451,478
3.12,500,742.4,1.3469,0.0000,4451,478
3.13,500,755.5,1.3237,0.0000,4451,478
3.13,500,279.8,3.5741,1.3427,4451,478
3.13,500,764.5,1.3081,0.0000,4451,478
3.13,500,746.8,1.3390,0.0000,4451,478
3.13,500,764.1,1.3088,0.0000,4451,478
3.13,500,763.3,1.3101,0.0000,4451,478
3.14,500,764.7,1.3077,0.0000,4451,478
3.14,500,774.2,1.2917,0.0000,4452,478
3.14,500,769.8,1.2991,0.0000,4452,478
3.14,500,769.0,1.3004,0.0000,4452,478
3.14,500,520.4,1.9215,0.0000,4452,478
3.14,500,762.1,1.3122,0.0000,4452,478
3.14,500,750.3,1.3328,0.0000,4452,478
3.15,500,750.1,1.3332,0.0000,4452,478
3.15,500,348.5,2.8697,1.3554,4452,478
3.15,500,753.1,1.3279,0.0000,4452,478
3.15,500,763.1,1.3105,0.0000,4452,478
3.15,500,773.8,1.2924,0.0000,4452,478
3.15,500,769.6,1.2994,0.0000,4452,478
3.16,500,766.8,1.3042,0.0000,4452,478
3.16,500,709.8,1.4088,0.0000,4452,478
3.16,500,751.6,1.3305,0.0000,4452,478
3.16,500,772.2,1.2950,0.0000,4452,478
3.16,500,584.1,1.7120,0.0000,4452,478
3.16,500,625.3,1.5992,0.0000,4452,478
3.16,500,747.2,1.3384,0.0000,4452,478
3.17,500,763.7,1.3094,0.0000,4452,478
3.17,500,348.0,2.8733,1.3211,4452,478
3.17,500,276.7,3.6140,0.0000,4452,478
3.17,500,506.5,1.9745,0.0000,4450,478
3.17,500,717.8,1.3931,0.0000,4450,478
3.18,500,748.8,1.3354,0.0000,4450,478
3.18,500,755.1,1.3243,0.0000,4450,478
3.18,500,756.5,1.3219,0.0000,4450,478
3.18,500,771.2,1.2967,0.0000,4450,478
3.18,500,517.6,1.9321,0.0000,4450,478
3.18,500,768.0,1.3020,0.0000,4450,478
3.18,500,771.3,1.2965,0.0000,4450,478
3.19,500,473.1,2.1137,0.6494,4450,478
3.19,500,759.0,1.3176,0.0000,4450,478
3.19,500,743.8,1.3444,0.0000,4450,478
3.19,500,736.4,1.3579,0.0000,4451,478
3.19,500,772.1,1.2952,0.0000,4451,478
3.19,500,752.3,1.3293,0.0000,4451,478
3.19,500,783.0,1.2772,0.0000,4451,478
3.20,500,694.6,1.4397,0.0000,4451,478
3.20,500,717.4,1.3939,0.0000,4451,478
3.20,500,766.6,1.3045,0.0000,4451,478
3.20,500,743.1,1.3457,0.0000,4451,478
3.20,500,744.8,1.3426,0.0000,4451,478
3.20,500,754.7,1.3250,0.0000,4451,478
3.20,500,756.5,1.3218,0.0000,4451,478
3.21,500,662.3,1.5098,0.0000,4451,478
3.21,500,311.7,3.2078,1.5006,4451,478
3.21,500,636.7,1.5707,0.0000,4451,478
3.21,500,761.6,1.3130,0.0000,4451,478
3.21,500,736.5,1.3578,0.0000,4451,478
3.21,500,758.7,1.3180,0.0000,4451,478
3.22,500,756.9,1.3212,0.0000,4451,478
3.22,500,752.1,1.3296,0.0000,4451,478
3.22,500,766.2,1.3052,0.0000,4451,478
3.22,500,771.8,1.2957,0.0000,4451,478
3.22,500,768.6,1.3011,0.0000,4451,478
3.22,500,743.4,1.3452,0.0000,4451,478
3.22,500,773.9,1.2921,0.0000,4451,478
3.23,500,769.5,1.2996,0.0000,4451,478
3.23,500,327.0,3.0584,1.4425,4451,478
3.23,500,755.7,1.3232,0.0000,4451,478
